time_ms;process;id;state;page
4711250;READER;9;WAIT_READ_BEGIN;-1
4903533;READER;9;READING;0
4904322;READER;9;RELEASE_READ_BEGIN;0
4904322;READER;9;IDLE;-1
4904438;READER;9;WAIT_READ_BEGIN;-1
4905127;READER;9;READING;1
4905701;READER;9;RELEASE_READ_BEGIN;1
4905701;READER;9;IDLE;-1
4905824;READER;9;WAIT_READ_BEGIN;-1
4907150;READER;9;READING;2
4908652;READER;9;RELEASE_READ_BEGIN;2
4908652;READER;9;IDLE;-1
