time_ms;process;id;state;page
4418015;WRITER;9;WAIT_WRITE_BEGIN;-1
4424921;WRITER;9;WRITING;10
4425651;WRITER;9;RELEASE_WRITE_BEGIN;10
4425651;WRITER;9;IDLE;-1
4425773;WRITER;9;WAIT_WRITE_BEGIN;-1
4442121;WRITER;9;WRITING;0
4443226;WRITER;9;RELEASE_WRITE_BEGIN;0
4443238;WRITER;9;IDLE;-1
4443348;WRITER;9;WAIT_WRITE_BEGIN;-1
4458066;WRITER;9;WRITING;7
4459528;WRITER;9;RELEASE_WRITE_BEGIN;7
4459530;WRITER;9;IDLE;-1
